customer_id,spend_90_day,predicted_spend_90_day,spend_90_day_binary,pred_spend_90_day_prob
6458,0.0,3.3419614,0,0.06830046
7287,0.0,0.32607284,0,0.01964556
8652,0.0,0.421326,0,0.02215403
17957,0.0,0.43473938,0,0.02515792
4901,29.99,19.140266,1,0.3971266
4286,0.0,0.32607284,0,0.022572095
14802,0.0,2.0182621,0,0.15720588
17681,27.15,4.348997,1,0.2416719
2879,0.0,6.8232865,0,0.18051524
8209,0.0,0.35434526,0,0.02158441
16159,0.0,0.48570114,0,0.023362888
11769,0.0,10.514828,0,0.25953245
17503,0.0,0.48570114,0,0.022716068
4691,0.0,0.32607284,0,0.026441552
19442,0.0,0.48570114,0,0.0230861
22823,0.0,0.5809543,0,0.027661676
11293,0.0,0.83489823,0,0.033588927
680,0.0,0.61432236,0,0.11099164
15992,0.0,0.48570114,0,0.023362888
20358,0.0,0.48570114,0,0.0230861
17067,0.0,0.5809543,0,0.025846593
12845,0.0,22.260897,0,0.38882792
4380,0.0,4.223062,0,0.22332308
7189,0.0,4.193664,0,0.088867135
22201,0.0,1.9269989,0,0.04335841
5747,34.99,31.05684,1,0.54360473
19785,0.0,2.868075,0,0.052025203
5573,0.0,0.421326,0,0.022312181
14414,0.0,0.48570114,0,0.023319228
19510,0.0,1.9269989,0,0.044355363
20354,0.0,7.881689,0,0.5006156
18467,0.0,3.320368,0,0.046989873
21072,0.0,1.1522243,0,0.037739955
22392,0.0,7.9340224,0,0.4066271
3118,0.0,7.876041,0,0.256575
1989,0.0,0.61432236,0,0.13300781
6631,0.0,4.179398,0,0.11644029
8390,0.0,1.1717672,0,0.034255963
554,0.0,0.67526996,0,0.022488294
4368,0.0,0.421326,0,0.023902727
14680,0.0,0.5809543,0,0.028253494
18065,0.0,2.6833122,0,0.06654635
17984,0.0,0.88615954,0,0.03715923
17710,0.0,0.52999246,0,0.026091885
10419,0.0,0.61432236,0,0.048848454
11993,0.0,0.421326,0,0.022312181
15179,0.0,4.502724,0,0.09973154
5525,0.0,0.32607284,0,0.020420095
22196,0.0,11.61022,0,0.3324224
15777,0.0,28.381763,0,0.575714
14524,0.0,7.0516906,0,0.18095429
213,11.88,21.565187,1,0.60253745
21930,0.0,3.320368,0,0.051313303
7366,33.98,19.031897,1,0.36298218
3976,0.0,0.9925961,0,0.031863805
470,0.0,0.32607284,0,0.018016407
2060,0.0,0.61432236,0,0.025670439
15764,0.0,0.48570114,0,0.023362888
9389,0.0,4.1893697,0,0.21377233
20894,0.0,1.1522243,0,0.037739955
3214,0.0,25.957582,0,0.7146794
21225,0.0,2.435548,0,0.066149004
19371,0.0,0.48570114,0,0.0230861
13871,36.480000000000004,36.74283,1,0.5835792
19797,0.0,6.904332,0,0.20997128
4084,0.0,0.32607284,0,0.022572095
4370,0.0,4.618314,0,0.12733664
6518,30.98,41.43923,1,0.5625385
2861,0.0,0.32607284,0,0.02204748
17465,0.0,13.5274315,0,0.44419715
244,0.0,0.32607284,0,0.018016407
13134,0.0,0.48570114,0,0.02261601
16994,0.0,2.7529104,0,0.07314615
23104,0.0,6.2432585,0,0.35970092
9557,68.93,48.7691,1,0.5720732
12205,0.0,0.32607284,0,0.019400254
7671,0.0,0.32607284,0,0.022102697
11179,0.0,77.0147,0,0.5450641
3344,0.0,1.1803836,0,0.10418795
18748,0.0,5.6995254,0,0.39709267
2000,0.0,28.256002,0,0.35654595
7409,23.08,5.4207945,1,0.2665344
574,0.0,0.32607284,0,0.018016407
12263,0.0,0.61432236,0,0.1226485
755,0.0,0.32607284,0,0.018016407
13228,0.0,3.1369917,0,0.1360996
8032,0.0,0.9301518,0,0.046636607
638,0.0,0.32607284,0,0.018016407
641,0.0,3.5997963,0,0.07932609
608,13.98,5.1019797,1,0.25557458
20587,0.0,0.48570114,0,0.0230861
3106,0.0,5.9254303,0,0.14335862
13618,0.0,3.7309089,0,0.12207456
16610,37.87,10.100813,1,0.38444424
17601,0.0,0.48570114,0,0.022716068
17159,0.0,3.7379882,0,0.22301371
15779,17.48,11.778675,1,0.39980388
7714,0.0,0.421326,0,0.02215403
17594,0.0,0.51397353,0,0.043050893
7278,0.0,65.61501,0,0.87691283
12419,0.0,8.150376,0,0.28149715
12870,0.0,0.51397353,0,0.042865194
15740,0.0,4.3801117,0,0.1253692
2904,0.0,0.421326,0,0.022312181
11102,0.0,0.421326,0,0.022312181
9485,0.0,0.32607284,0,0.01964556
618,0.0,9.890379,0,0.3888747
15297,0.0,10.102328,0,0.28713244
711,0.0,1.8565148,0,0.15184246
22425,0.0,3.5023842,0,0.20899634
106,0.0,13.081936,0,0.16650148
5023,37.47,17.340994,1,0.5588267
110,0.0,5.3746676,0,0.107132114
17359,34.49,18.451576,1,0.37594748
10430,0.0,0.32607284,0,0.020829163
17459,0.0,0.48570114,0,0.022716068
4841,0.0,3.3662238,0,0.08991325
5895,0.0,0.32607284,0,0.01964556
10937,0.0,1.0897801,0,0.06254779
14158,0.0,33.47202,0,0.4338573
22189,34.98,27.49983,1,0.5789999
15630,0.0,0.5809543,0,0.037141055
10952,24.98,21.73499,1,0.57468385
3268,0.0,1.1717672,0,0.038035337
5039,0.0,0.32607284,0,0.025691563
6053,0.0,0.32607284,0,0.01964556
8343,47.96,62.681973,1,0.7897353
15460,0.0,3.5254393,0,0.26972446
9450,0.0,10.209169,0,0.22468308
2198,0.0,16.436584,0,0.41894618
13705,0.0,1.6522628,0,0.030948827
10619,0.0,0.32607284,0,0.020829163
12280,260.05,100.616516,1,0.70591164
3867,0.0,0.32607284,0,0.02204748
13738,0.0,21.625301,0,0.51753503
15016,0.0,0.48570114,0,0.023319228
18355,47.56,4.7744913,1,0.35611373
2265,0.0,6.046142,0,0.14841162
419,14.49,51.44744,1,0.66368234
19844,0.0,1.021205,0,0.03414347
438,0.0,0.61432236,0,0.055741128
8361,0.0,2.5743885,0,0.06999389
3832,0.0,4.1808996,0,0.08359142
6282,0.0,3.5100312,0,0.10704641
557,0.0,5.821084,0,0.38542482
7062,0.0,0.32607284,0,0.01964556
22662,0.0,1.3313956,0,0.03765156
17472,0.0,0.48570114,0,0.026609536
16908,0.0,0.77395064,0,0.053493384
1405,0.0,6.901868,0,0.31934756
10772,24.18,7.365753,1,0.47781858
9005,0.0,0.48570114,0,0.02261601
15648,0.0,0.51397353,0,0.024829898
23151,0.0,0.48570114,0,0.0230861
19950,0.0,1.8246177,0,0.109588295
6687,0.0,0.32607284,0,0.01964556
11316,0.0,1.9133375,0,0.10557288
17431,0.0,0.83489823,0,0.03273751
3847,0.0,0.9925961,0,0.033416815
21922,0.0,18.508596,0,0.36204922
9842,0.0,15.466304,0,0.42466506
2422,0.0,1.1784931,0,0.30299786
9974,0.0,0.32607284,0,0.020829163
891,0.0,24.248112,0,0.27913648
22240,0.0,1.0897801,0,0.055082075
17187,12.58,0.5809543,1,0.12011605
5186,0.0,0.421326,0,0.023499213
2459,0.0,37.99257,0,0.5689084
13208,0.0,0.5809543,0,0.027687093
17264,0.0,1.8246177,0,0.05850379
14200,0.0,0.48570114,0,0.023319228
5149,15.49,3.3658109,1,0.1768166
8057,0.0,0.32607284,0,0.01964556
9756,0.0,8.862067,0,0.22468308
19456,85.28999999999999,41.71846,1,0.6101169
4748,14.49,13.753893,1,0.45653987
21949,130.78,34.50183,1,0.42663804
14557,54.47,12.592818,1,0.44546053
12556,0.0,19.049942,0,0.3699885
20324,0.0,0.51397353,0,0.02657553
18818,0.0,1.9269989,0,0.04335841
3119,0.0,1.9675577,0,0.051711377
4110,0.0,0.35434526,0,0.023289206
4487,0.0,0.421326,0,0.023902727
19361,23.98,1.340012,1,0.20448864
1953,0.0,0.61432236,0,0.06900968
5280,0.0,0.421326,0,0.023499213
19646,0.0,4.6649766,0,0.1253675
14203,0.0,2.119995,0,0.056199767
12841,0.0,7.2045736,0,0.21581131
559,0.0,3.5816324,0,0.14547168
4035,11.49,0.35434526,1,0.05286835
9745,0.0,12.878553,0,0.5742261
2702,0.0,0.32607284,0,0.02204748
21541,0.0,0.48570114,0,0.0230861
5433,0.0,0.61432236,0,0.04288762
8725,0.0,3.3658109,0,0.13042307
3914,0.0,0.32607284,0,0.02204748
168,0.0,0.32607284,0,0.018016407
859,0.0,1.829522,0,0.0703941
9376,0.0,2.1935847,0,0.07072591
13306,0.0,0.48570114,0,0.02261601
9929,0.0,0.32607284,0,0.023430798
21502,45.96,45.01325,1,0.64821255
4894,0.0,0.421326,0,0.028553905
17483,0.0,0.48570114,0,0.022716068
5748,0.0,0.32607284,0,0.02302515
19258,0.0,0.48570114,0,0.0230861
21801,0.0,5.6488047,0,0.1902109
21819,0.0,0.7067148,0,0.029946648
16530,0.0,0.77395064,0,0.031794105
1047,0.0,4.4361153,0,0.09386732
18315,0.0,0.48570114,0,0.022716068
3510,0.0,4.8788176,0,0.18268634
18186,0.0,0.77395064,0,0.03073828
17295,0.0,4.3593135,0,0.21712624
23021,0.0,5.6995254,0,0.402877
22455,0.0,9.191968,0,0.29681608
20548,0.0,1.9269989,0,0.048600946
21355,0.0,0.48570114,0,0.0230861
10421,0.0,0.61432236,0,0.04628547
10611,0.0,0.32607284,0,0.019400254
15427,35.64,5.4932814,1,0.3430372
21598,0.0,0.51397353,0,0.04601709
13496,43.47,24.22641,1,0.59932226
13484,0.0,10.462587,0,0.30981696
8536,0.0,65.913826,0,0.87691283
7473,0.0,0.35434526,0,0.02158441
19651,0.0,10.752371,0,0.21985611
9018,0.0,0.32607284,0,0.01964556
21193,0.0,1.9122399,0,0.10139694
19639,0.0,1.1522243,0,0.037739955
14393,0.0,6.752891,0,0.19200562
2052,0.0,0.61432236,0,0.025814075
12274,0.0,0.35434526,0,0.021738578
19547,25.98,4.4248104,1,0.2827433
18650,0.0,0.48570114,0,0.025962163
18017,0.0,0.77395064,0,0.031288974
13285,0.0,1.0897801,0,0.06254779
18594,24.46,8.616663,1,0.46376935
21362,0.0,0.5809543,0,0.12768354
8327,0.0,15.918427,0,0.24775325
585,25.98,0.61432236,1,0.10743885
654,0.0,0.32607284,0,0.018016407
5139,0.0,0.32607284,0,0.02302515
21460,0.0,1.1291687,0,0.050986726
16613,0.0,0.5809543,0,0.027273221
3249,0.0,5.2738333,0,0.109156325
18822,0.0,1.9133375,0,0.10557288
10708,0.0,0.61432236,0,0.026510593
7777,13.57,0.421326,1,0.09656972
15486,0.0,0.51397353,0,0.05643996
1013,0.0,0.32607284,0,0.01662288
2752,0.0,7.966316,0,0.20608315
21734,0.0,5.2738333,0,0.17344189
9069,0.0,0.32607284,0,0.01964556
12449,43.96,22.738546,1,0.57468385
22371,0.0,1.5525581,0,0.047422286
4313,0.0,0.32607284,0,0.022572095
9918,0.0,0.32607284,0,0.020829163
361,0.0,0.32607284,0,0.018016407
16647,0.0,2.1809425,0,0.053275693
14391,0.0,3.6421926,0,0.0741218
15343,0.0,4.9759626,0,0.14710437
4339,0.0,0.35434526,0,0.05591283
9624,0.0,0.32607284,0,0.023451615
6463,0.0,0.32607284,0,0.01964556
1798,0.0,0.77395064,0,0.035972614
6133,0.0,0.32607284,0,0.01964556
22333,0.0,2.114881,0,0.045621756
3733,0.0,5.063365,0,0.19957659
9080,0.0,5.092557,0,0.14681101
3946,0.0,5.4207945,0,0.28811452
9736,0.0,1.9381887,0,0.113846526
6896,0.0,2.581194,0,0.058637373
8498,0.0,0.32607284,0,0.020207196
4014,0.0,10.741075,0,0.4012816
3933,0.0,10.752371,0,0.22468308
19691,0.0,0.51397353,0,0.035696365
10005,0.0,0.32607284,0,0.020829163
9592,24.46,14.6911125,1,0.42088675
13838,0.0,1.3313956,0,0.04826721
19310,49.96,12.660569,1,0.33005315
343,0.0,13.725216,0,0.5740083
12784,0.0,0.77395064,0,0.03291534
20163,0.0,0.5809543,0,0.037141055
22045,0.0,5.6227946,0,0.31322867
21230,0.0,0.48570114,0,0.0230861
2999,0.0,0.421326,0,0.023347925
17981,0.0,1.0388182,0,0.036850244
11066,0.0,0.32607284,0,0.019400254
5539,0.0,3.2867794,0,0.055797096
12132,0.0,0.61432236,0,0.11612017
4249,29.98,11.173277,1,0.40833074
22953,0.0,20.059187,0,0.5107845
8213,0.0,1.3313956,0,0.038029894
11592,0.0,5.4099874,0,0.24525088
8894,0.0,6.4598274,0,0.400127
4167,0.0,0.52999246,0,0.023999084
6952,0.0,0.421326,0,0.06420301
17430,0.0,5.7658167,0,0.21217063
15757,86.96,104.1635,1,0.67951834
5398,0.0,0.61432236,0,0.15064166
13179,0.0,0.5809543,0,0.037141055
5958,0.0,3.4902468,0,0.18645158
22974,0.0,0.5809543,0,0.027661676
6409,0.0,0.42356086,0,0.02982647
10274,0.0,6.1585226,0,0.27260318
20891,0.0,9.4999485,0,0.2688137
11441,0.0,0.67526996,0,0.02585579
17386,0.0,8.375821,0,0.42760745
11328,0.0,0.421326,0,0.022312181
22253,33.37,10.796817,1,0.4924197
15673,0.0,0.48570114,0,0.023362888
4184,0.0,0.32607284,0,0.022572095
7162,0.0,3.3009324,0,0.10428899
14399,0.0,0.48570114,0,0.023319228
6669,44.46,24.74774,1,0.6025654
18441,27.98,4.7744913,1,0.3139065
8112,0.0,3.1079354,0,0.06091731
13169,0.0,0.83489823,0,0.032566205
127,12.99,6.22075,1,0.1731845
19260,0.0,4.5764294,0,0.1337726
19817,27.37,31.05684,1,0.62792224
18911,0.0,3.2472053,0,0.12100691
10204,0.0,1.8246177,0,0.043360844
18644,0.0,0.48570114,0,0.025962163
19933,0.0,0.5809543,0,0.10785194
12358,0.0,0.421326,0,0.022312181
11025,0.0,0.32607284,0,0.019400254
22454,0.0,0.51397353,0,0.061731372
2907,11.49,36.350822,1,0.64323914
15478,161.32,128.5947,1,0.75654685
9089,38.45,27.531069,1,0.40692377
17580,0.0,0.48570114,0,0.022716068
21045,0.0,24.496248,0,0.47701263
9421,0.0,8.460044,0,0.24703237
18058,0.0,0.48570114,0,0.022716068
9047,0.0,9.645617,0,0.36591354
5221,28.48,1.1803836,1,0.22536379
13514,0.0,1.340012,0,0.13584778
11762,0.0,0.421326,0,0.022312181
14911,0.0,0.5809543,0,0.028253494
19426,0.0,3.4546866,0,0.08183313
4166,14.99,98.45444,1,0.84764415
2794,0.0,0.9925961,0,0.032440335
1225,0.0,0.32607284,0,0.01662288
256,0.0,0.9925961,0,0.023095971
2462,0.0,0.35434526,0,0.042834863
20982,0.0,1.0897801,0,0.038460284
18052,0.0,1.8600183,0,0.043404575
1853,0.0,1.5525581,0,0.048250094
21276,0.0,0.48570114,0,0.0230861
7940,0.0,0.9925961,0,0.031863805
9270,0.0,0.32607284,0,0.01964556
20503,0.0,9.607431,0,0.3653608
23423,0.0,0.52999246,0,0.02347887
18648,26.3,9.188562,1,0.37516686
16605,0.0,4.9148326,0,0.14377864
1941,0.0,0.837235,0,0.040415857
7560,0.0,1.0897801,0,0.12583174
10161,0.0,5.2321734,0,0.1275479
18338,0.0,4.020061,0,0.097032726
17072,0.0,0.48570114,0,0.022716068
12293,0.0,0.32607284,0,0.019400254
8149,0.0,0.32607284,0,0.01964556
16308,0.0,0.48570114,0,0.023362888
19334,0.0,31.228413,0,0.5796118
11053,0.0,4.2650533,0,0.098294
5336,0.0,0.32607284,0,0.021132559
7052,0.0,0.32607284,0,0.01964556
20973,0.0,32.61526,0,0.5458676
332,14.49,0.61432236,1,0.06559495
15602,13.99,3.1050546,1,0.07648392
4013,0.0,29.751162,0,0.42750895
6038,0.0,8.010578,0,0.55904955
19319,0.0,22.179157,0,0.514783
20979,0.0,13.832338,0,0.4419141
22087,0.0,0.52999246,0,0.02968517
19569,0.0,2.6860561,0,0.2168004
10903,0.0,6.125733,0,0.18749806
6915,0.0,7.949748,0,0.16363089
1073,53.99,5.823991,1,0.2380533
510,0.0,0.32607284,0,0.018016407
21397,0.0,0.51397353,0,0.02657553
870,0.0,0.32607284,0,0.01662288
6779,0.0,0.32607284,0,0.01964556
22030,25.48,22.007135,1,0.3307778
2575,0.0,0.51397353,0,0.027144773
18631,0.0,0.77395064,0,0.05433689
3069,0.0,0.9301518,0,0.031640835
14345,0.0,1.1012625,0,0.040503845
3851,39.47,10.338872,1,0.46377787
417,0.0,0.15380281,0,0.1384756
1530,0.0,0.421326,0,0.028249258
19282,0.0,5.944323,0,0.14936903
9822,0.0,0.32607284,0,0.019400254
16261,0.0,0.7067148,0,0.0285504
16215,0.0,0.77395064,0,0.031606127
2,16.99,4.0403676,1,0.21043326
7593,0.0,0.32607284,0,0.01964556
6955,0.0,0.24031629,0,0.12660548
15078,22.98,5.6227946,1,0.33472133
1621,0.0,0.32607284,0,0.025400221
484,0.0,2.1790986,0,0.051144198
17407,0.0,0.48570114,0,0.022716068
5065,24.41,24.14532,1,0.5818923
6235,0.0,0.421326,0,0.02215403
2521,0.0,0.421326,0,0.023347925
856,0.0,0.32607284,0,0.01662288
7432,0.0,0.32607284,0,0.01964556
9628,0.0,0.32607284,0,0.020829163
12768,168.88,69.276215,1,0.74424154
22535,0.0,5.4717975,0,0.1692262
10724,0.0,0.35434526,0,0.047739632
2289,25.98,11.0826645,1,0.3712759
12067,0.0,18.085735,0,0.45063925
14438,0.0,0.48570114,0,0.023319228
16300,11.88,9.191968,1,0.2756604
6549,0.0,4.6517935,0,0.13582973
102,0.0,0.61432236,0,0.02315971
20524,14.99,1.8246177,1,0.11662428
14304,0.0,0.77395064,0,0.0341849
2729,0.0,4.020061,0,0.09435618
14124,0.0,0.48570114,0,0.023485573
14735,0.0,42.17008,0,0.56431764
17178,0.0,34.604053,0,0.39410365
8428,0.0,2.2340639,0,0.060488325
9232,0.0,0.54708654,0,0.026713045
16623,47.97,56.850895,1,0.7285802
20348,0.0,0.48570114,0,0.0230861
5344,0.0,0.67526996,0,0.027588507
8066,0.0,1.6522628,0,0.032552022
6369,0.0,6.046142,0,0.14582162
15703,93.46000000000001,69.46712,1,0.69523895
18968,0.0,3.5731444,0,0.19984058
8470,0.0,0.32607284,0,0.01964556
15053,0.0,2.4651852,0,0.061102197
8783,0.0,0.32607284,0,0.01964556
12557,0.0,0.3793346,0,0.019400254
6640,0.0,0.32607284,0,0.01964556
2349,0.0,0.421326,0,0.023347925
19983,0.0,2.4774234,0,0.057475347
16590,0.0,54.555103,0,0.74306643
23141,0.0,0.5809543,0,0.024978776
12081,62.84,24.930756,1,0.6681621
6864,0.0,1.7052182,0,0.04108931
17730,0.0,4.5764294,0,0.1550365
12814,0.0,0.48570114,0,0.02261601
19,0.0,1.6649894,0,0.10265219
10503,0.0,5.221961,0,0.15900749
8044,0.0,23.591528,0,0.63212055
12537,0.0,0.3793346,0,0.022738623
17113,0.0,1.340012,0,0.20181166
10483,0.0,0.61432236,0,0.12506904
20601,0.0,0.48570114,0,0.0230861
854,0.0,3.3658109,0,0.09628605
17300,47.150000000000006,10.415561,1,0.40035817
1090,0.0,3.5997963,0,0.0930432
22347,0.0,5.2543974,0,0.13334179
1596,22.98,9.050763,1,0.2740781
7240,0.0,0.32607284,0,0.01964556
6139,0.0,3.3658109,0,0.1858079
6337,0.0,1.1717672,0,0.038262926
11240,0.0,0.32607284,0,0.019400254
15454,0.0,1.0897801,0,0.05161489
21042,0.0,0.48570114,0,0.0230861
15505,0.0,5.9254303,0,0.15088506
1657,0.0,0.61432236,0,0.053083822
3085,0.0,1.6327525,0,0.048774377
7234,0.0,0.32607284,0,0.022102697
19365,0.0,0.48570114,0,0.0230861
18929,0.0,0.48570114,0,0.0230861
19731,0.0,0.48570114,0,0.0230861
3117,28.48,7.839324,1,0.32427767
7655,0.0,0.32607284,0,0.01964556
22047,0.0,0.48570114,0,0.0230861
14349,0.0,0.48570114,0,0.023319228
11957,0.0,2.4692204,0,0.037465952
21157,0.0,0.48570114,0,0.0230861
9262,0.0,0.32607284,0,0.01964556
290,0.0,11.880743,0,0.39724904
16025,0.0,0.5809543,0,0.025846593
19508,156.75,54.06172,1,0.6161116
11048,0.0,0.48570114,0,0.023362888
12985,0.0,0.51397353,0,0.051713087
21603,0.0,0.48570114,0,0.025021747
8851,0.0,0.32607284,0,0.01964556
20256,0.0,1.3313956,0,0.051107664
2741,110.32000000000001,48.24879,1,0.6608626
18367,0.0,0.48570114,0,0.0230861
15878,0.0,8.56996,0,0.19890922
19031,0.0,0.48570114,0,0.0230861
16420,0.0,0.51397353,0,0.026201915
2894,0.0,2.9503152,0,0.10234421
22614,0.0,0.48570114,0,0.0230861
196,0.0,2.367414,0,0.07653712
19907,0.0,2.372095,0,0.09649771
8547,0.0,0.32607284,0,0.01964556
6555,0.0,0.32607284,0,0.019400254
12158,0.0,0.32607284,0,0.019400254
22495,0.0,0.7067148,0,0.030162606
14176,0.0,0.48570114,0,0.025453838
13351,0.0,0.77395064,0,0.128687
7212,0.0,0.421326,0,0.06420301
9434,0.0,0.32607284,0,0.019400254
1428,0.0,0.32607284,0,0.01662288
12651,0.0,5.2738333,0,0.12146308
11,0.0,0.9925961,0,0.025018351
18935,27.99,9.717676,1,0.40576833
2072,0.0,0.80791926,0,0.05693815
14492,0.0,1.3313956,0,0.057724677
17241,0.0,0.48570114,0,0.022361455
2685,0.0,0.421326,0,0.023347925
18403,0.0,0.48570114,0,0.0230861
21217,0.0,6.22075,0,0.1771843
4587,0.0,0.61432236,0,0.031377647
1604,0.0,3.155715,0,0.17997459
13615,0.0,29.18444,0,0.39104557
8268,0.0,0.421326,0,0.02215403
18627,0.0,0.48570114,0,0.0230861
16019,0.0,0.5809543,0,0.025846593
8550,41.97,22.52789,1,0.62445337
17936,0.0,7.4257746,0,0.18307342
16158,0.0,0.77395064,0,0.054967266
17235,0.0,1.9269989,0,0.04335841
4163,0.0,0.32607284,0,0.022572095
8780,41.36,15.701072,1,0.4774253
3230,0.0,1.9269989,0,0.04335841
18067,0.0,0.5809543,0,0.025846593
18427,0.0,0.48570114,0,0.022716068
22409,0.0,0.48570114,0,0.0230861
20236,23.37,15.032407,1,0.4446189
10065,59.46,38.7575,1,0.4997567
1633,0.0,5.12735,0,0.12719686
4122,0.0,1.6649894,0,0.05866878
8605,0.0,2.5080338,0,0.06095248
19992,0.0,2.4621496,0,0.05076175
10303,0.0,0.61432236,0,0.033492427
12712,0.0,0.3793346,0,0.019400254
20600,0.0,2.1181667,0,0.05035042
597,0.0,0.35434526,0,0.020517373
16782,0.0,0.48570114,0,0.022716068
4754,0.0,0.421326,0,0.023902727
563,0.0,5.9254303,0,0.14397599
211,0.0,0.32607284,0,0.018016407
13311,250.91,152.74654,1,0.7906888
7067,0.0,0.32607284,0,0.01964556
13611,0.0,0.5809543,0,0.027687093
20333,0.0,19.558685,0,0.55102545
16234,0.0,4.8406596,0,0.12032211
17891,0.0,0.5809543,0,0.025846593
13292,0.0,2.4195285,0,0.0978231
11196,29.479999999999997,11.235382,1,0.52217233
4809,0.0,0.32607284,0,0.025691563
15364,0.0,0.48570114,0,0.023362888
5795,0.0,0.32607284,0,0.01964556
7076,0.0,8.114763,0,0.24588947
7918,0.0,0.32607284,0,0.01964556
22414,0.0,0.48570114,0,0.0230861
13667,0.0,0.77395064,0,0.057187006
12866,0.0,35.731117,0,0.27234
22106,0.0,5.7068596,0,0.19054733
19985,0.0,0.77395064,0,0.031789597
4788,0.0,2.6939192,0,0.12270485
17438,0.0,5.2247896,0,0.23771384
16559,0.0,0.77395064,0,0.032425918
1094,30.98,3.155715,1,0.13275528
8241,0.0,17.274658,0,0.4141329
6740,0.0,9.970394,0,0.23438185
5804,0.0,5.4359922,0,0.14213979
10949,0.0,0.421326,0,0.10274886
2887,0.0,0.421326,0,0.073355876
5619,0.0,0.32607284,0,0.01964556
19665,25.48,21.779543,1,0.59280205
596,0.0,1.686493,0,0.1384756
9734,0.0,6.750674,0,0.23491572
13301,0.0,0.48570114,0,0.02261601
1315,0.0,1.2982208,0,0.03624862
18472,0.0,0.48570114,0,0.022716068
23008,0.0,3.182656,0,0.10479247
11177,0.0,0.32607284,0,0.019400254
19790,0.0,12.130314,0,0.2983232
11879,0.0,3.5997963,0,0.12954397
7157,0.0,0.32607284,0,0.01964556
12835,0.0,0.51397353,0,0.02657553
3682,12.58,1.8623757,1,0.13057786
13584,0.0,0.72298884,0,0.038245093
9972,0.0,1.1717672,0,0.034698233
8402,0.0,0.421326,0,0.02215403
19962,0.0,0.48570114,0,0.0230861
14218,30.98,31.746391,1,0.73604494
1482,0.0,0.32607284,0,0.01662288
6967,0.0,7.3375797,0,0.4047078
2144,52.74,51.178852,1,0.7320088
13926,0.0,12.236306,0,0.3999488
16750,0.0,0.51397353,0,0.024829898
16899,0.0,1.792381,0,0.046568725
19535,0.0,0.51397353,0,0.07376638
7461,0.0,0.32607284,0,0.01964556
2919,0.0,1.6327525,0,0.041602917
6116,0.0,0.32607284,0,0.01964556
3368,0.0,1.792381,0,0.046568725
16886,0.0,5.6826453,0,0.31028298
10257,0.0,2.7293134,0,0.0625709
9429,0.0,0.421326,0,0.02215403
12303,0.0,0.32607284,0,0.019400254
3981,0.0,0.5809543,0,0.029740576
13100,0.0,1.341694,0,0.046966415
23163,0.0,8.417139,0,0.57805514
21279,0.0,0.51397353,0,0.04601709
11253,0.0,0.3793346,0,0.019400254
5576,132.23000000000002,174.0111,1,0.90395075
11793,0.0,0.32607284,0,0.021033512
23064,0.0,2.3573265,0,0.05236558
13327,0.0,1.8317456,0,0.044768494
9126,0.0,8.710137,0,0.44253656
10828,69.23,23.674232,1,0.55391496
10608,0.0,0.35434526,0,0.05050452
527,0.0,0.421326,0,0.021059439
14571,0.0,1.5525581,0,0.061991528
12329,0.0,0.67526996,0,0.026161417
2952,0.0,0.32607284,0,0.02204748
2780,184.84,165.54596,1,0.612951
17176,0.0,0.77395064,0,0.031288974
18616,0.0,0.5809543,0,0.026266245
19632,100.21,65.812195,1,0.6987245
17493,0.0,0.51397353,0,0.024829898
12666,0.0,0.3793346,0,0.021846814
15632,0.0,0.48570114,0,0.023362888
10963,0.0,1.1803836,0,0.119173385
15698,0.0,0.77395064,0,0.031606127
12351,0.0,0.5809543,0,0.028253494
11556,0.0,0.9925961,0,0.032088995
19142,0.0,1.8246177,0,0.03972676
12098,0.0,0.61432236,0,0.026553182
21069,0.0,0.48570114,0,0.025962163
9133,0.0,0.35434526,0,0.037336767
6023,0.0,0.32607284,0,0.01964556
10841,0.0,1.1717672,0,0.039971434
6587,0.0,0.32607284,0,0.01964556
18340,0.0,3.498609,0,0.09278557
1732,94.82,35.411663,1,0.24850968
7815,0.0,0.61432236,0,0.12368223
5440,0.0,4.3165803,0,0.1902109
3880,14.99,31.024555,1,0.38397908
14102,0.0,7.4861636,0,0.1756658
2751,26.98,14.595902,1,0.46817616
3908,0.0,0.32607284,0,0.02204748
19824,0.0,2.7529104,0,0.07314615
66,0.0,3.948995,0,0.10958153
4067,0.0,0.32607284,0,0.022572095
7818,28.99,22.084282,1,0.57761836
3364,0.0,0.32607284,0,0.02204748
14871,0.0,0.48570114,0,0.023319228
2528,0.0,5.086262,0,0.29945028
22880,0.0,0.48570114,0,0.0230861
20367,0.0,0.48570114,0,0.0230861
17288,0.0,0.48570114,0,0.024953121
19571,0.0,0.48570114,0,0.0230861
18064,0.0,0.43473938,0,0.029663708
20878,0.0,7.1293774,0,0.20773758
20605,0.0,4.138151,0,0.099267386
21139,0.0,2.9503152,0,0.120786235
4343,0.0,0.421326,0,0.023902727
9728,0.0,0.3793346,0,0.019400254
56,0.0,0.35434526,0,0.044937395
22617,11.49,9.958281,1,0.28415734
7661,0.0,0.32607284,0,0.01964556
17885,0.0,0.48570114,0,0.022716068
21394,0.0,0.48570114,0,0.0230861
10634,0.0,6.049468,0,0.41587988
10339,29.98,11.860737,1,0.31035542
5606,0.0,0.61432236,0,0.053043365
18212,0.0,1.4800131,0,0.03211226
18798,0.0,3.956598,0,0.07963477
